YEAR,Week,Visitor,Home,Vis Score,Home Score,Visitor Rank,Home Rank,Vis_User,Home_User,Reg Season,Conf Title,Bowl,Natty Game,Status,Kickoff_Time,TV_Broadcast,Source,Visitor Record,Home Record,Bowl_Name
2043.0,0.0,Memphis,Eastern Michigan,48.0,10.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,weekly_results,,,
2043.0,0.0,Georgia State,Ball State,31.0,28.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,weekly_results,,,
2043.0,0.0,Temple,Washington State,21.0,37.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,weekly_results,,,
2043.0,0.0,FCS Southeast,Iowa,24.0,45.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,weekly_results,,,
2043.0,0.0,FCS West,Marshall,3.0,59.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,weekly_results,,,
2043.0,0.0,FCS Midwest,Gate City,33.0,36.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,weekly_results,,,
2043.0,1.0,Louisiana Tech,UConn,24.0,23.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Bowling Green,Georgia Tech,49.0,17.0,1.0,23.0,Devin,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,Georgia Southern,Wyoming,35.0,80.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Texas State,Colorado State,16.0,34.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,UL Monroe,UTEP,45.0,24.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,Colorado,Arizona,27.0,30.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,UCF,Oregon State,38.0,24.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,Washington,USC,42.0,21.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Kent State,California,28.0,52.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Central Michigan,Washington State,27.0,28.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Boise State,Delaware,22.0,19.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Florida,Rapid City,31.0,21.0,7.0,16.0,Doug,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Ole Miss,Clemson,49.0,21.0,15.0,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,NC State,USF,35.0,42.0,,9.0,,Josh,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Pittsburgh,Indiana,38.0,36.0,24.0,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Texas A&M,North Carolina,55.0,37.0,11.0,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Death Valley,San Jose State,26.0,84.0,10.0,18.0,,Mike,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Oklahoma State,Panama City,24.0,23.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,East Carolina,SMU,32.0,24.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Sam Houston,Houston,7.0,67.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,UTSA,Western Michigan,41.0,32.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Penn State,Florida State,13.0,56.0,,5.0,,Nick,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,UCLA,Alabaster,22.0,52.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,Eastern Michigan,Michigan,6.0,28.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,Kennesaw State,Georgia State,19.0,37.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,Maryland,Miami,17.0,45.0,,12.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Marshall,Rice,38.0,32.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Rutgers,Tulane,21.0,17.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Mississippi State,Notre Dame,3.0,63.0,,6.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,UMass,Air Force,24.0,52.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,Memphis,Miami University,34.0,52.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,Boston College,Texas,0.0,34.0,,8.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,Alabama,Oregon,26.0,41.0,25.0,13.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,James Madison,Michigan State,28.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,Ohio,Arkansas State,59.0,51.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,Iowa,Texas Tech,45.0,91.0,,2.0,,Noah,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,1.0,Gate City,Utah,41.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Akron,Purdue,14.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Stanford,TCU,3.0,33.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Appalachian State,Hawai'i,24.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Auburn,Wake Forest,52.0,20.0,22.0,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,1.0,Western Kentucky,Coastal Carolina,42.0,32.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,Minnesota,7.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Fresno State,10.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Northwest,North Texas,7.0,45.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Southeast,Wisconsin,17.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS West,UNLV,31.0,27.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,Florida International,14.0,49.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,Jacksonville State,14.0,33.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Kansas,10.0,48.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Northwest,Army,14.0,24.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Northwest,Arizona State,10.0,52.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,Charlotte,18.0,42.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Nebraska,3.0,66.0,,4.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Missouri,31.0,34.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS West,Iowa State,25.0,27.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS West,Vanderbilt,31.0,30.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Southeast,Georgia,7.0,66.0,,20.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Southeast,Syracuse,7.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Southeast,Old Dominion,27.0,41.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Southeast,LSU,10.0,56.0,,21.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Kentucky,14.0,44.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Ohio State,13.0,49.0,,14.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS West,Arkansas,10.0,55.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Northwest,Illinois,10.0,45.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Middle Tennessee,25.0,44.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Northwest,Troy,21.0,33.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,Duke,7.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,Utah State,10.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Northwest,Kansas State,17.0,42.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS West,Tennessee,20.0,41.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Northwest,Virginia,10.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Virginia Tech,9.0,51.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS West,West Virginia,15.0,17.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Southeast,Hammond,3.0,41.0,,3.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Missouri State,31.0,34.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,Liberty,14.0,45.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,South Carolina,9.0,23.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS West,Louisville,10.0,41.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Northwest,New Mexico State,10.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,Cincinnati,7.0,42.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS West,Navy,21.0,52.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Southeast,Toledo,13.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Midwest,Tulsa,37.0,29.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Northwest,Louisiana,42.0,0.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,South Alabama,7.0,47.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS West,Southern Mississippi,28.0,59.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,BYU,3.0,49.0,,17.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Southeast,Baylor,10.0,55.0,,19.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS Southeast,Oklahoma,10.0,40.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,1.0,FCS East,San Diego State,0.0,48.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,Syracuse,Ball State,51.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,Sam Houston,Troy,16.0,41.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Coastal Carolina,Oklahoma,17.0,49.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Kentucky,Old Dominion,19.0,11.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,Arkansas,Kansas State,49.0,21.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Utah State,Washington State,27.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Arizona,Oklahoma State,21.0,24.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,West Virginia,North Texas,24.0,20.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Indiana,Florida,24.0,42.0,,6.0,,Doug,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Michigan,Stanford,31.0,27.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Panama City,Death Valley,23.0,6.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Hawai'i,Jacksonville State,30.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,San Diego State,UTSA,31.0,34.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,2.0,Cincinnati,Marshall,49.0,52.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,2.0,USC,USF,21.0,63.0,,8.0,,Josh,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,2.0,Boston College,Toledo,6.0,10.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,2.0,Clemson,Georgia,17.0,23.0,,17.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Game of the Week,full_schedule,,,
2043.0,2.0,Baylor,Bowling Green,13.0,42.0,25.0,1.0,,Devin,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Purdue,Missouri,31.0,17.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Virginia,Kent State,38.0,20.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,Akron,Arkansas State,53.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,Middle Tennessee,UL Monroe,41.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Alabama,Duke,21.0,45.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Oregon,Ohio State,42.0,7.0,11.0,20.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,California,Louisiana,29.0,36.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Nebraska,Michigan State,48.0,21.0,3.0,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Illinois,Wisconsin,19.0,34.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,North Carolina,Tulsa,38.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,South Carolina,Navy,16.0,20.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Louisville,Wyoming,26.0,45.0,,23.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Tulane,Oregon State,32.0,44.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,Arizona State,Florida State,17.0,69.0,,4.0,,Nick,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,James Madison,Miami,23.0,49.0,,12.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Wake Forest,Kennesaw State,52.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Iowa,Iowa State,37.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Kansas,Alabaster,27.0,44.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Texas Tech,Washington,63.0,59.0,2.0,,Noah,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Auburn,Penn State,17.0,27.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,UTEP,NC State,17.0,56.0,,24.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,LSU,San Jose State,10.0,77.0,,9.0,,Mike,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,BYU,Colorado State,37.0,7.0,15.0,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Minnesota,Appalachian State,42.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Rapid City,Gate City,17.0,45.0,16.0,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Charlotte,UMass,16.0,20.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,UNLV,Notre Dame,0.0,42.0,,5.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,Hammond,Tennessee,10.0,34.0,14.0,21.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,UCF,Liberty,20.0,34.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,2.0,FCS Northwest,Texas State,12.0,27.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Southeast,Air Force,9.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Southeast,Louisiana Tech,17.0,52.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Midwest,UConn,13.0,37.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Northwest,Georgia Southern,17.0,49.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Northwest,Northwestern,17.0,42.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Midwest,Ole Miss,3.0,42.0,,13.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS West,Georgia Tech,3.0,48.0,,19.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS West,East Carolina,21.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Northwest,Texas,0.0,58.0,,7.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS West,Western Kentucky,33.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Southeast,Maryland,0.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Southeast,Boise State,17.0,18.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Northwest,Miami University,23.0,41.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Midwest,Texas A&M,0.0,80.0,,10.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Northwest,Temple,14.0,36.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Southeast,Pittsburgh,6.0,49.0,,18.0,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Midwest,Georgia State,41.0,26.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS East,Utah,34.0,37.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Northwest,Colorado,7.0,45.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Midwest,South Alabama,7.0,41.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Midwest,Eastern Michigan,21.0,45.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS West,Central Michigan,17.0,41.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,nan,full_schedule,,,
2043.0,2.0,FCS Southeast,Rutgers,16.0,35.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Northwest,Memphis,10.0,38.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,2.0,FCS Southeast,Delaware,14.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,3.0,Colorado State,Fresno State,38.0,32.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,UNLV,Charlotte,34.0,26.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,3.0,Kansas State,Death Valley,63.0,10.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Auburn,South Carolina,27.0,16.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Central Michigan,Georgia Southern,28.0,19.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Miami University,East Carolina,16.0,37.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Colorado,Baylor,20.0,34.0,,22.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Ohio State,Missouri,31.0,24.0,18.0,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Northwestern,Vanderbilt,34.0,52.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
2043.0,3.0,Louisville,Western Kentucky,23.0,7.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Texas State,Pittsburgh,19.0,38.0,,15.0,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Wisconsin,Michigan State,27.0,17.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,TCU,Texas Tech,38.0,70.0,,2.0,,Noah,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Houston,UConn,17.0,37.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Washington State,Washington,23.0,41.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Army,Virginia Tech,10.0,44.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Tennessee,Rutgers,34.0,16.0,17.0,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Navy,Memphis,42.0,49.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Florida,Iowa,48.0,7.0,6.0,,Doug,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,San Jose State,Purdue,91.0,17.0,8.0,,Mike,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Troy,Middle Tennessee,42.0,14.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,UTSA,Wake Forest,20.0,34.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,USC,Illinois,49.0,31.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Boston College,San Diego State,20.0,27.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Hammond,Arizona State,28.0,41.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,SMU,Bowling Green,24.0,56.0,,1.0,,Devin,1.0,0.0,0.0,0.0,FINAL,nan,National,full_schedule,,,
2043.0,3.0,Liberty,Ball State,28.0,45.0,,,,,1.0,0.0,0.0,0.0,FINAL,nan,Regional,full_schedule,,,
